plant,plant_desc,sales_organization,sales_organization_desc,bts_month,material,material_description,product_desc,product_code,product_grade,product_bag,quantity_in_kg,quantity_in_mt,quantity_in_lb,as_on_date,update_datetime,production_date,region,vertical,company_segment,so_known_name,line_no,product_quality,product_family,order_type_desc
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,115000,115.0,253529.0,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,5750,5.75,12676.45,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,23000,23.0,50705.8,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,115000,115.0,253529.0,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,23000,23.0,50705.8,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,34500,34.5,76058.7,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-01,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,40250,40.25,88735.15000000001,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-01,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,115000,115.0,253529.0,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-01,APAC,PET,IPET,IRPL,,A,,
A121,Indorama Polyester Industries Public company Limited ,TH15,IPI-RY,Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,230000,230.0,507058.0,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-01,APAC,PET,IPET,IPIR,,A,,
A201,Indorama Polymers Public company Limited ,TH40,IRP,Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,46000,46.0,101411.6,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-19,APAC,PET,IPET,IRP,,A,,
A201,Indorama Polymers Public company Limited ,TH40,IRP,Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,46000,46.0,101411.6,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-15,APAC,PET,IPET,IRP,,A,,
A201,Indorama Polymers Public company Limited ,TH40,IRP,Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,46000,46.0,101411.6,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-11,APAC,PET,IPET,IRP,,A,,
A201,Indorama Polymers Public company Limited ,TH40,IRP,Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,23000,23.0,50705.8,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-05,APAC,PET,IPET,IRP,,A,,
A201,Indorama Polymers Public company Limited ,TH40,IRP,Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,23000,23.0,50705.8,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-04,APAC,PET,IPET,IRP,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-22,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-22,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-21,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-21,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,230000,230.0,507058.0,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-19,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-19,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,230000,230.0,507058.0,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-19,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,126500,126.5,278881.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-19,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-18,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-17,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,126500,126.5,278881.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-16,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-16,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,57500,57.5,126764.5,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-15,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-15,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-14,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,86250,86.25,190146.75,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-14,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-13,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,46000,46.0,101411.6,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-13,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-12,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,178250,178.25,392969.95,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-11,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-11,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,57500,57.5,126764.5,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-10,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-10,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-09,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,69000,69.0,152117.4,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-09,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-08,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,23000,23.0,50705.8,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-08,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-07,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,155250,155.25,342264.15,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-07,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,250700,250.70000000000002,552693.22,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-07,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-07,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-06,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,281750,281.75,621146.05,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-06,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,264500,264.5,583116.7000000001,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-05,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-05,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,218500,218.5,481705.10000000003,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-04,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-04,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,207000,207.0,456352.2,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-03,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-03,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,218500,218.5,481705.10000000003,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,402500,402.5,887351.5,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-02,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,402500,402.5,887351.5,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-01,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,368000,368.0,811292.8,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-01,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-01,APAC,PET,IPET,EIPET,,A,,
M110,IVL Dhunseri Petrochem Industries private Limited (egypt),EG10,IVL Dhunseri Petrochem Industries private Limited (egypt),Jul-24,2003001023,"PET,N1,A,JB/NL,1150KG","PET,N1,A,JB/NL,1150KG",N1,,JB/NL,11500,11.5,25352.9,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-01,APAC,PET,IPET,EIPET,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,130200,130.2,287038.92000000004,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-21,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,5250,5.25,11574.150000000001,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,21000,21.0,46296.600000000006,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,15750,15.75,34722.450000000004,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,52500,52.5,115741.5,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,31500,31.5,69444.90000000001,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,31500,31.5,69444.90000000001,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,52500,52.5,115741.5,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,5250,5.25,11574.150000000001,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,63000,63.0,138889.80000000002,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,52500,52.5,115741.5,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,84000,84.0,185186.40000000002,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,37800,37.800000000000004,83333.88,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
A115,Indorama Petrochemical Limited ,TH45,IRPL (PET),Jul-24,2003001024,"PET,N1,A,JB/NL,1050KG","PET,N1,A,JB/NL,1050KG",N1,,JB/NL,10500,10.5,23148.300000000003,2024-07-24,2024-07-24 18:19:22.640411+05:30,2024-07-20,APAC,PET,IPET,IRPL,,A,,
